transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
675,9/27/2024,14:01:30,247,Female,74,Clothing,10,290.94,2321.48,2909.4
676,9/13/2024,15:24:27,31,Female,79,Clothing,3,400.09,535.22,1200.27
677,11/27/2024,19:53:10,52,Male,41,Clothing,1,375.93,259.54,375.93
678,2/8/2026,18:32:42,345,Female,70,Home & Garden,5,321.98,677.28,1609.9
679,8/2/2025,18:35:00,76,Male,23,Electronics,3,493.53,610.12,1480.59
680,11/7/2025,11:30:48,385,Female,60,Home & Garden,1,278.46,123.12,278.46
681,10/7/2024,15:13:46,439,Female,77,Beauty,8,78.73,495.18,629.84
682,3/27/2026,11:00:51,278,Female,75,Books,6,418.43,1949.08,2510.58
683,3/9/2026,10:45:37,40,Male,66,Clothing,9,144.63,621.64,1301.67
684,2/24/2026,20:15:23,101,Male,59,Books,3,394.22,549.55,1182.66
685,7/7/2025,18:53:53,111,Male,29,Sports,9,479.63,2141.99,4316.67
686,2/28/2026,12:45:59,385,Female,66,Food,9,355.98,1942.22,3203.82
687,5/10/2025,20:51:56,321,Female,53,Food,1,308.11,193.46,308.11
688,9/30/2024,16:02:46,249,Female,19,Home & Garden,3,243.68,357.21,731.04
689,11/25/2025,17:34:30,191,Female,28,Home & Garden,6,198.09,835.13,1188.54
690,9/29/2024,15:40:40,490,Male,56,Sports,8,192.68,807.44,1541.44
691,12/19/2025,9:05:45,182,Female,51,Clothing,4,327.28,1006.52,1309.12
692,7/28/2024,11:24:49,426,Male,43,Books,5,381.85,1265.24,1909.25
693,2/6/2026,20:12:25,405,Female,35,Toys,9,347.3,1795.84,3125.7
694,4/3/2026,17:52:48,335,Male,38,Books,6,119.24,512.23,715.44
695,9/2/2024,20:33:49,209,Male,53,Electronics,7,259.64,1321.61,1817.48
696,8/27/2025,9:07:04,22,Female,57,Beauty,7,401.03,1449.06,2807.21
697,7/20/2024,17:20:19,166,Female,69,Food,4,250.96,537.94,1003.84
698,10/10/2024,16:33:51,99,Male,63,Beauty,4,279.9,867,1119.6
699,5/7/2024,9:03:40,493,Female,61,Electronics,4,391.29,729.2,1565.16
700,8/14/2024,14:24:10,208,Female,39,Home & Garden,5,339.1,706.79,1695.5
701,9/24/2025,13:14:55,8,Male,70,Books,5,219.44,638.16,1097.2
702,11/22/2025,14:03:53,190,Male,76,Food,8,450.32,2595.59,3602.56
703,9/12/2024,18:44:32,175,Male,47,Beauty,9,102.22,651.96,919.98
704,10/4/2024,20:59:49,273,Male,67,Toys,2,497.87,764.54,995.74
705,7/28/2024,13:11:37,17,Female,60,Home & Garden,7,81.45,349.66,570.15
706,6/10/2025,14:31:26,90,Male,80,Electronics,1,32.1,14.12,32.1
707,11/13/2025,13:31:33,141,Male,78,Toys,1,447.76,284.54,447.76
708,1/31/2026,19:27:14,145,Male,77,Beauty,4,141.35,402.2,565.4
709,5/9/2025,20:12:31,166,Female,47,Toys,10,371.61,1625.17,3716.1
710,4/27/2025,13:30:57,337,Male,25,Books,7,410.23,1346.97,2871.61
711,9/28/2024,12:13:20,496,Female,51,Clothing,2,433.02,350.67,866.04
712,12/7/2025,11:19:45,78,Male,74,Toys,2,496.01,632.37,992.02
713,9/13/2025,11:17:04,429,Male,64,Home & Garden,1,164.67,124.28,164.67
714,3/7/2025,12:28:05,262,Female,26,Electronics,10,362.37,2421.59,3623.7
715,12/15/2025,17:59:37,163,Male,68,Beauty,2,79.81,126.55,159.62
716,6/20/2025,10:05:21,366,Male,37,Books,7,218.23,649.56,1527.61
717,8/11/2025,17:31:17,14,Female,57,Clothing,9,427.79,2930.71,3850.11
718,9/4/2024,9:28:13,239,Male,42,Clothing,6,199.64,869.19,1197.84
719,12/16/2024,9:42:09,72,Male,36,Electronics,10,305.77,1607.42,3057.7
720,6/24/2025,13:01:45,445,Male,22,Sports,2,264.29,417.27,528.58
721,1/29/2025,14:59:12,143,Male,28,Books,10,331.83,1709.51,3318.3
722,9/18/2024,14:22:30,310,Female,32,Books,10,487.12,3681.27,4871.2
723,7/9/2025,11:18:29,283,Male,25,Food,9,51.47,348.49,463.23
724,11/24/2024,15:30:02,269,Female,36,Electronics,7,297.63,1464.77,2083.41
725,1/20/2026,17:50:29,241,Male,40,Clothing,1,434.94,272.01,434.94
726,4/28/2024,19:04:05,415,Female,44,Clothing,9,253.66,1022.76,2282.94
727,11/28/2024,20:18:28,245,Male,57,Toys,2,62.3,76.35,124.6
728,9/17/2024,18:33:07,163,Female,49,Electronics,4,291.26,632.29,1165.04
729,4/17/2026,16:09:43,60,Male,43,Sports,9,182.74,1179.04,1644.66
730,8/17/2025,14:24:44,6,Female,44,Food,4,98.6,277.36,394.4
731,11/18/2025,20:01:42,197,Female,79,Beauty,3,428.29,981.96,1284.87
732,7/3/2024,16:10:43,470,Male,36,Electronics,1,272.76,110.72,272.76
733,9/3/2025,20:49:32,58,Female,67,Food,7,468.31,2372.22,3278.17
734,9/9/2025,13:30:16,305,Male,59,Books,6,407.86,1897.49,2447.16
735,5/28/2025,16:55:47,407,Male,46,Food,10,354.16,2534.79,3541.6
736,3/15/2026,18:14:10,217,Male,56,Toys,4,27.39,49.53,109.56
737,9/3/2024,20:08:12,418,Male,77,Home & Garden,6,228.22,592.25,1369.32
738,4/10/2025,12:22:49,26,Male,58,Clothing,6,118.81,291.09,712.86
739,5/16/2025,18:18:10,303,Female,50,Toys,4,457.63,1192.58,1830.52
740,7/21/2024,16:08:30,5,Male,36,Beauty,6,107.93,422.14,647.58
741,11/15/2025,18:34:27,474,Male,54,Electronics,10,160.88,1278.62,1608.8
742,9/6/2024,20:20:43,20,Male,36,Toys,8,270.5,1210.15,2164
743,2/26/2026,10:08:05,390,Male,50,Clothing,3,150.1,239.9,450.3
744,7/25/2024,20:27:40,198,Male,64,Home & Garden,4,124.69,324.08,498.76
745,12/25/2025,20:45:15,59,Male,33,Toys,10,309.57,2260.61,3095.7
746,6/6/2024,13:50:03,448,Female,40,Home & Garden,1,67.24,52.09,67.24
747,5/9/2024,17:06:34,242,Female,24,Toys,4,52.63,151.84,210.52
748,8/11/2025,12:15:59,146,Male,43,Clothing,10,201.82,1151.73,2018.2
749,10/19/2025,19:15:47,388,Female,49,Sports,10,367.32,2402.15,3673.2
750,5/1/2024,14:59:55,273,Male,29,Food,9,288.53,1928.15,2596.77
751,8/19/2024,9:32:58,249,Male,25,Electronics,8,225.87,1077.39,1806.96
752,5/6/2024,17:03:25,14,Male,22,Electronics,4,293.73,571.8,1174.92
753,10/18/2024,9:03:56,462,Male,59,Electronics,7,198.59,650.43,1390.13
754,8/15/2025,13:38:11,13,Male,45,Clothing,10,469.67,1878.98,4696.7
755,6/11/2024,12:39:10,391,Female,70,Books,3,51.08,105.32,153.24
756,5/26/2024,20:16:36,384,Female,22,Sports,9,344.86,1379.42,3103.74
757,3/2/2025,11:36:24,44,Female,66,Beauty,10,448.36,2230.75,4483.6
758,4/15/2026,14:38:17,375,Female,43,Home & Garden,4,406.85,844.87,1627.4
759,3/17/2026,10:59:18,399,Male,22,Clothing,2,112.42,140.33,224.84
760,9/16/2024,11:51:22,19,Female,39,Books,10,165.57,925.84,1655.7
761,7/30/2025,13:28:54,63,Male,32,Beauty,5,365.6,1224.52,1828
762,4/22/2026,17:51:37,491,Female,30,Home & Garden,2,65.03,54.92,130.06
763,1/28/2025,10:35:53,239,Female,45,Home & Garden,10,410.63,1846.09,4106.3
764,1/25/2026,18:59:17,492,Female,50,Sports,6,366.48,1318.63,2198.88
765,1/10/2025,16:37:25,419,Female,60,Food,10,371.56,1987.05,3715.6
766,7/6/2024,10:38:05,337,Male,40,Electronics,1,72.61,37.64,72.61
767,2/11/2026,19:49:03,419,Female,50,Toys,6,365.94,937.12,2195.64
768,11/24/2025,13:36:43,403,Female,60,Beauty,4,347.91,1055.26,1391.64
769,1/6/2026,15:51:50,404,Male,35,Clothing,3,419.69,852.05,1259.07
770,3/27/2025,16:34:28,100,Male,67,Beauty,2,44.76,40.16,89.52
771,7/19/2024,9:06:58,163,Female,70,Food,7,35.98,107.3,251.86
772,3/31/2025,14:26:33,416,Male,47,Electronics,9,202.18,1437.41,1819.62
773,12/15/2025,9:27:16,122,Male,43,Beauty,3,95.67,193.01,287.01
774,7/1/2025,10:21:42,432,Male,33,Food,6,290.23,987.33,1741.38
775,9/10/2024,9:13:42,44,Female,30,Clothing,9,460.74,2822.6,4146.66
776,8/30/2025,19:06:52,360,Male,56,Sports,2,210.95,296.4,421.9
777,9/2/2025,13:36:15,408,Female,50,Books,7,426.35,2124.88,2984.45
778,12/12/2024,18:21:01,317,Female,43,Home & Garden,5,25.11,74.22,125.55
779,12/16/2024,17:04:33,381,Female,65,Clothing,5,105.04,300.39,525.2
780,1/11/2025,14:54:54,145,Female,18,Electronics,7,39.45,111.68,276.15
781,9/22/2024,19:01:07,327,Male,66,Home & Garden,9,180.87,1254.44,1627.83
782,1/3/2026,19:26:12,363,Female,55,Books,4,456.39,1170.77,1825.56
783,7/20/2024,9:20:41,50,Male,19,Clothing,9,71.05,307.74,639.45
784,11/15/2024,9:53:07,65,Female,66,Toys,10,313.04,2403.65,3130.4
785,2/28/2026,10:37:29,355,Male,23,Clothing,9,239.46,1650.78,2155.14
786,3/2/2025,17:14:31,288,Female,63,Clothing,4,470.77,1498.32,1883.08
787,4/23/2025,11:20:35,164,Male,67,Toys,3,83.2,187.11,249.6
788,10/18/2025,9:09:46,141,Female,55,Clothing,2,125.71,200.91,251.42
789,5/6/2025,13:22:29,454,Female,59,Home & Garden,9,39.03,174.89,351.27
790,9/29/2025,15:57:00,314,Male,41,Electronics,2,231.12,340.62,462.24
791,11/19/2025,14:55:42,128,Female,35,Books,6,156.97,686.79,941.82
792,10/21/2025,20:38:38,398,Female,44,Food,5,438.21,1078.82,2191.05
793,11/28/2025,9:04:16,421,Female,58,Beauty,5,312.35,686.19,1561.75
794,12/24/2025,13:00:58,368,Male,25,Toys,4,316.69,1002.98,1266.76
795,7/8/2024,13:12:19,463,Female,45,Sports,6,277.66,863.65,1665.96
796,2/14/2026,14:20:23,239,Female,27,Toys,5,68.63,256.8,343.15
797,1/12/2025,11:25:49,324,Male,34,Books,4,236.38,379.77,945.52
798,1/1/2025,13:49:21,296,Male,72,Beauty,9,499.76,1836.96,4497.84
799,8/17/2024,15:44:28,187,Male,79,Beauty,6,421.73,1483.68,2530.38
800,11/23/2025,13:20:21,208,Male,46,Sports,10,449.39,2226.66,4493.9
801,2/19/2026,13:52:43,220,Male,75,Books,10,416.03,2812.1,4160.3
802,9/5/2024,13:17:08,400,Female,23,Home & Garden,10,73.94,463.03,739.4
803,1/5/2025,18:36:36,190,Female,31,Electronics,3,133.04,172.02,399.12
804,10/10/2025,18:44:09,388,Female,39,Sports,10,26.48,123.15,264.8
805,1/27/2026,11:31:35,429,Male,71,Electronics,6,169.17,563.56,1015.02
806,11/4/2024,9:35:36,346,Female,23,Home & Garden,1,76.59,36.32,76.59
807,2/2/2025,13:16:27,284,Male,43,Beauty,5,249.58,894.61,1247.9
808,2/8/2026,17:34:27,352,Male,56,Electronics,10,346.64,1963.47,3466.4
809,5/30/2025,9:48:41,237,Female,29,Home & Garden,6,440.39,1155.69,2642.34
810,3/28/2025,11:59:42,194,Male,52,Home & Garden,8,380.88,1809.14,3047.04
811,2/23/2026,12:10:20,287,Male,31,Food,9,470.83,1848.96,4237.47
812,6/20/2024,9:20:23,259,Female,39,Sports,3,50.6,68.55,151.8
813,2/9/2026,9:51:41,246,Male,68,Food,2,30.79,30.53,61.58
814,1/25/2025,16:54:59,136,Male,40,Toys,4,339.14,1009.02,1356.56
815,1/31/2026,10:52:39,280,Female,65,Beauty,8,162.44,1000.43,1299.52
816,12/19/2025,20:25:01,271,Male,24,Sports,8,145.41,849.78,1163.28
817,7/29/2024,16:03:54,171,Male,57,Beauty,3,182.17,291.63,546.51
818,5/18/2024,15:33:07,159,Female,67,Food,4,153.15,311.8,612.6
819,6/3/2025,18:51:47,201,Female,42,Books,3,267.93,498.08,803.79
820,7/4/2025,18:47:26,487,Female,30,Home & Garden,10,234.07,1612.14,2340.7
821,12/16/2025,10:59:21,45,Female,38,Beauty,2,268.4,428.02,536.8
822,1/23/2025,14:17:36,450,Male,58,Sports,4,344.54,623.79,1378.16
823,10/10/2025,14:39:26,264,Male,27,Toys,6,208.89,526.05,1253.34
824,3/19/2025,11:34:56,71,Female,70,Sports,5,144.37,489.23,721.85
825,12/28/2025,19:40:28,364,Male,72,Beauty,3,103.95,228.55,311.85
826,8/3/2024,10:28:02,371,Male,76,Sports,2,191,282.12,382
827,10/18/2024,20:51:43,103,Female,26,Toys,9,377.36,2280.19,3396.24
828,6/15/2025,9:28:12,490,Female,32,Home & Garden,1,384.43,300.47,384.43
829,11/30/2024,14:37:44,125,Male,69,Books,9,341.78,1859.15,3076.02
830,6/2/2025,20:41:09,313,Female,19,Home & Garden,1,136.16,104.23,136.16
831,1/1/2025,13:20:35,464,Female,42,Sports,7,304.34,1676.88,2130.38
832,3/21/2026,19:41:08,483,Female,30,Toys,6,296.08,1312.58,1776.48
833,12/24/2024,17:12:53,286,Male,51,Toys,7,255.03,935.28,1785.21
834,5/5/2025,9:48:55,458,Female,68,Beauty,3,286.24,410.89,858.72
835,4/19/2025,15:40:54,230,Male,75,Food,3,258.6,480.41,775.8
836,4/30/2025,13:16:26,146,Male,51,Sports,1,293.59,170.64,293.59
837,8/23/2024,13:55:33,370,Male,52,Sports,4,364.87,1096.22,1459.48
838,1/29/2025,10:08:50,197,Female,55,Sports,2,77.07,67.82,154.14
839,4/17/2026,19:40:00,373,Female,20,Sports,10,381.07,1917.15,3810.7
840,11/25/2024,11:00:31,221,Female,80,Beauty,8,89.55,502,716.4
841,10/22/2024,15:01:24,423,Female,59,Food,3,56.65,74.44,169.95
842,2/3/2026,14:59:28,60,Female,73,Food,7,488.64,1807.06,3420.48
843,5/9/2025,20:47:06,98,Male,76,Electronics,7,479.57,1862.67,3356.99
844,10/29/2024,10:28:48,171,Male,23,Sports,9,53.71,313.74,483.39
845,1/1/2026,14:32:02,382,Male,72,Sports,6,235.55,654.72,1413.3
846,9/6/2025,10:09:19,173,Female,65,Electronics,1,113.47,84.45,113.47
847,11/1/2024,10:49:19,151,Male,66,Food,8,255.54,1183.7,2044.32
848,4/16/2025,10:57:52,453,Male,36,Toys,1,419.33,321.55,419.33
849,12/25/2024,19:59:29,350,Female,20,Toys,3,476.54,839.4,1429.62
850,12/13/2024,11:39:34,390,Female,35,Clothing,5,326.27,832.01,1631.35
851,2/6/2025,10:20:34,440,Male,56,Home & Garden,8,193.11,705.6,1544.88
852,12/1/2025,12:27:48,122,Male,26,Clothing,9,311.58,1125.89,2804.22
853,9/15/2025,17:10:38,494,Female,69,Food,7,173.2,743.04,1212.4
854,10/6/2024,14:54:26,108,Female,29,Books,9,457.17,1822.17,4114.53
855,4/27/2025,9:33:25,4,Female,22,Sports,3,438.44,732.23,1315.32
856,9/11/2025,16:07:13,93,Female,20,Clothing,5,290.16,922.29,1450.8
857,3/28/2026,20:58:16,407,Male,28,Beauty,10,179.28,914.82,1792.8
858,7/6/2024,15:21:17,6,Male,74,Toys,8,164.36,618.11,1314.88
859,4/5/2026,18:07:44,288,Female,47,Beauty,1,40.87,29.01,40.87
860,7/6/2025,11:48:51,106,Male,21,Electronics,8,412.51,2569.83,3300.08
861,3/12/2025,9:14:28,146,Male,22,Food,7,238.93,736.2,1672.51
862,10/2/2025,13:16:19,271,Female,18,Food,1,179.44,82.94,179.44
863,3/14/2025,12:59:52,424,Male,44,Clothing,10,248.78,1950.45,2487.8
864,7/1/2024,18:22:26,378,Male,45,Sports,10,413.9,1718.16,4139
865,9/9/2025,16:23:17,96,Male,80,Food,6,84.19,399.59,505.14
866,11/21/2024,9:44:03,457,Female,46,Clothing,1,432.39,173.76,432.39
867,10/1/2024,18:18:00,229,Female,35,Clothing,2,451.32,676.5,902.64
868,12/27/2025,9:04:49,202,Male,29,Home & Garden,5,474.69,1241.15,2373.45
869,6/1/2025,20:31:00,212,Female,30,Home & Garden,2,213.81,331.59,427.62
870,1/4/2025,12:43:57,6,Female,58,Food,10,128.14,675.01,1281.4
871,9/17/2024,16:00:25,112,Female,19,Clothing,1,202.48,133.99,202.48
872,2/25/2025,13:22:44,376,Male,54,Electronics,6,183.13,474.69,1098.78
873,6/14/2025,10:36:19,379,Male,62,Electronics,8,108.67,432.01,869.36
874,12/31/2024,14:07:51,447,Female,33,Home & Garden,8,313.45,1779.07,2507.6
875,2/26/2026,13:12:22,323,Male,65,Food,8,251.4,1229.8,2011.2
876,11/18/2025,10:07:09,106,Male,41,Toys,6,436.21,2018.4,2617.26
877,2/3/2026,19:56:58,139,Male,52,Sports,3,40.25,69.01,120.75
878,12/8/2024,19:22:10,299,Male,39,Books,1,330.84,247.44,330.84
879,7/7/2024,19:42:40,401,Male,53,Toys,2,387.4,449.06,774.8
880,4/13/2025,11:00:40,96,Female,28,Electronics,5,385.76,1527.03,1928.8
881,7/9/2024,17:44:04,388,Male,72,Electronics,10,445.89,3495.48,4458.9
882,7/19/2025,15:50:57,447,Male,75,Toys,5,371.29,986.99,1856.45
883,1/11/2026,15:23:00,452,Male,63,Home & Garden,10,465.71,3513.17,4657.1
884,4/29/2024,19:34:16,337,Female,46,Home & Garden,1,183.01,135.25,183.01
885,12/29/2025,14:23:21,297,Female,52,Food,1,264.02,127.86,264.02
886,8/4/2025,16:16:33,467,Female,65,Home & Garden,9,31.69,185.31,285.21
887,5/13/2025,12:04:55,389,Male,71,Beauty,2,28.3,24.29,56.6
888,12/31/2024,16:19:44,416,Female,32,Books,7,139.06,715.16,973.42
889,6/5/2024,12:20:40,214,Female,77,Toys,10,72.88,342.4,728.8
890,11/14/2024,16:39:28,454,Female,48,Toys,4,148.6,254.6,594.4
891,9/18/2025,17:57:03,291,Female,59,Clothing,7,109.1,427.74,763.7
892,2/24/2026,11:30:04,22,Male,58,Electronics,8,38.55,194.53,308.4
893,8/20/2025,11:45:10,193,Female,60,Toys,5,456.92,1695.1,2284.6
894,5/5/2025,19:35:55,468,Female,33,Beauty,1,28.91,22.83,28.91
895,3/10/2026,10:10:50,150,Male,27,Toys,4,374.64,862.87,1498.56
896,11/22/2025,18:51:20,368,Male,66,Sports,10,97.27,412.6,972.7
897,12/27/2024,11:14:34,247,Female,49,Beauty,3,458.31,961.96,1374.93
898,11/10/2024,11:18:11,267,Male,68,Food,10,449.08,2811.55,4490.8
899,1/31/2025,13:06:25,461,Female,19,Sports,5,335.6,971.82,1678
900,3/6/2025,13:50:50,251,Male,41,Sports,10,344.31,1803.18,3443.1
901,6/4/2024,10:27:18,490,Male,40,Toys,10,27.54,165.5,275.4
902,11/27/2024,20:50:44,3,Female,19,Home & Garden,6,492.81,1583.32,2956.86
903,6/14/2025,18:42:59,393,Male,55,Toys,2,441.97,621.24,883.94
904,2/23/2025,14:57:06,316,Female,48,Beauty,7,450.18,1946.08,3151.26
905,3/4/2025,13:04:46,76,Male,68,Food,3,338.14,761.56,1014.42
906,10/9/2025,14:04:54,87,Female,57,Electronics,1,188.77,116.55,188.77
907,12/24/2024,9:29:06,270,Male,43,Books,10,449.48,2226.3,4494.8
908,1/16/2025,13:53:25,225,Male,46,Home & Garden,3,163.47,363.12,490.41
909,5/18/2024,17:31:39,18,Male,20,Beauty,9,292.29,1638.57,2630.61
910,9/12/2024,20:07:04,113,Male,75,Electronics,10,72.37,349.36,723.7
911,1/19/2026,18:09:20,251,Male,31,Beauty,6,462.93,1803.77,2777.58
912,5/11/2024,10:37:13,233,Female,42,Home & Garden,6,91.87,299.36,551.22
913,6/27/2024,9:46:03,329,Male,65,Electronics,4,131.83,389.04,527.32
914,7/15/2024,18:31:22,279,Female,18,Home & Garden,8,290.11,1349.17,2320.88
915,2/15/2026,19:47:41,202,Female,70,Beauty,5,387.94,1339.51,1939.7
916,12/16/2024,17:27:19,83,Female,20,Sports,7,319.19,979.12,2234.33
917,7/2/2025,18:16:14,125,Male,71,Books,9,135.26,679.77,1217.34
918,10/13/2025,17:30:49,175,Female,43,Clothing,5,25.45,100.95,127.25
919,7/4/2024,17:07:51,69,Male,35,Books,5,384.65,1391.25,1923.25
920,3/10/2025,14:39:44,47,Female,26,Sports,4,492.97,914.91,1971.88
921,9/3/2025,16:24:28,372,Female,55,Home & Garden,6,409.71,1256.43,2458.26
922,11/20/2024,19:08:07,256,Female,40,Books,2,243.6,259.15,487.2
923,7/27/2025,9:01:40,215,Female,38,Home & Garden,3,454.29,899.69,1362.87
924,12/27/2024,18:14:47,30,Female,74,Home & Garden,1,219.68,154.39,219.68
925,12/31/2025,12:49:18,281,Male,18,Electronics,2,274.34,383.97,548.68
926,5/13/2025,9:02:47,412,Female,38,Food,2,251.64,303.96,503.28
927,1/16/2026,16:48:38,482,Female,44,Home & Garden,8,237.62,1376.92,1900.96
928,10/29/2025,9:35:45,237,Male,59,Books,8,393.22,1808.28,3145.76
929,7/16/2025,11:03:27,248,Male,76,Books,2,275.22,247.45,550.44
930,10/27/2024,12:13:45,368,Male,23,Books,6,175.44,658.72,1052.64
931,10/27/2024,16:40:56,495,Female,72,Sports,5,147.63,576.44,738.15
932,10/5/2024,14:40:26,25,Female,61,Clothing,3,42.93,92.37,128.79
933,10/21/2024,18:24:03,74,Female,53,Home & Garden,5,302.02,953.6,1510.1
934,3/6/2025,20:57:57,206,Female,45,Toys,5,134.23,442.1,671.15
935,10/11/2024,15:54:14,490,Female,62,Home & Garden,5,95.36,368.2,476.8
936,11/18/2025,16:49:34,494,Female,34,Home & Garden,3,335.57,575.17,1006.71
937,8/15/2025,10:09:36,314,Male,80,Toys,3,348.57,556.9,1045.71
938,9/19/2025,18:20:00,94,Male,76,Electronics,4,382.27,1209.34,1529.08
939,2/25/2025,19:35:02,375,Female,57,Home & Garden,7,264.2,1378.5,1849.4
940,1/31/2026,16:11:46,127,Female,75,Sports,2,449.68,475.96,899.36
941,6/13/2025,11:26:23,425,Female,69,Beauty,10,469.76,2750.5,4697.6
942,7/13/2024,15:39:26,25,Female,20,Food,4,408.5,924.9,1634
943,10/25/2025,11:01:39,334,Female,29,Books,4,326.91,601.04,1307.64
944,9/27/2024,15:53:35,355,Male,56,Home & Garden,1,169.27,132.56,169.27
945,10/16/2025,19:12:33,116,Male,29,Electronics,10,491.9,2763.13,4919
946,10/16/2024,20:52:28,48,Female,19,Sports,8,155.21,931.42,1241.68
947,6/4/2025,10:31:23,226,Male,73,Home & Garden,1,121.26,57.69,121.26
948,3/14/2025,18:30:23,266,Female,63,Toys,8,235.02,1164.1,1880.16
949,7/23/2025,14:15:41,99,Female,39,Electronics,7,52,149.09,364
950,9/8/2025,11:31:03,459,Female,40,Beauty,9,489.78,3110.69,4408.02
951,3/11/2025,11:31:02,11,Male,47,Clothing,8,304.51,1540.49,2436.08
952,3/31/2026,17:59:33,85,Male,22,Home & Garden,5,289.55,941.38,1447.75
953,3/16/2025,15:33:56,405,Female,26,Sports,8,336.5,1132.49,2692
954,3/26/2025,13:10:48,214,Male,38,Electronics,10,261.09,1264.76,2610.9
955,7/31/2024,20:09:22,173,Male,28,Toys,3,40.23,51.86,120.69
956,9/6/2025,18:14:52,391,Female,22,Electronics,10,315.85,1628.41,3158.5
957,6/17/2024,15:16:55,209,Male,52,Home & Garden,7,365.18,1664.06,2556.26
958,10/5/2024,17:39:51,448,Male,44,Electronics,4,222.96,558.71,891.84
959,8/15/2025,9:17:22,382,Female,66,Clothing,5,384.72,1240.45,1923.6
960,10/2/2025,15:54:44,64,Female,19,Electronics,9,132.83,740.83,1195.47
961,4/14/2025,14:08:04,258,Male,41,Books,7,130.11,463.77,910.77
962,10/26/2024,18:24:30,332,Female,48,Food,4,101.67,202.45,406.68
963,5/9/2024,20:39:52,121,Male,50,Books,6,201.7,550.43,1210.2
964,9/13/2024,17:58:40,298,Female,56,Food,10,427.33,3160.65,4273.3
965,12/6/2024,9:13:56,466,Female,47,Electronics,7,418.26,1893.1,2927.82
966,7/12/2024,12:59:56,54,Female,63,Toys,10,206.84,981.67,2068.4
967,3/14/2025,17:57:59,331,Female,54,Toys,9,304.83,1291.86,2743.47
968,5/1/2024,12:24:53,272,Male,68,Home & Garden,4,367.39,1101.02,1469.56
969,4/4/2025,18:49:05,241,Female,45,Toys,10,139.57,972.93,1395.7
970,6/29/2024,11:21:36,243,Female,77,Food,3,104.87,208.83,314.61
971,10/23/2025,17:51:56,18,Female,48,Sports,8,486.75,2191.33,3894
972,3/22/2026,10:29:09,483,Male,28,Food,1,318.34,160.69,318.34
973,5/7/2025,12:19:39,187,Male,40,Books,9,491.17,3500.09,4420.53
974,9/12/2024,14:20:06,346,Female,74,Electronics,1,185.43,133.3,185.43
975,10/8/2024,10:43:38,144,Female,19,Home & Garden,2,358.94,373.81,717.88
976,8/13/2024,16:31:37,262,Female,57,Beauty,8,130.74,772.96,1045.92
977,12/16/2025,16:50:20,441,Female,58,Home & Garden,9,149.07,943.93,1341.63
978,3/9/2025,9:45:19,364,Female,44,Home & Garden,7,268.15,973.87,1877.05
979,5/24/2025,20:48:02,491,Female,52,Home & Garden,3,176.82,302.69,530.46
980,4/8/2025,11:55:50,431,Male,19,Sports,7,104.62,347.41,732.34
981,8/16/2024,18:20:21,239,Female,56,Clothing,6,149.87,399.63,899.22
982,5/26/2024,17:34:46,304,Female,54,Books,2,41.98,57.86,83.96
983,2/3/2026,13:57:03,298,Female,38,Electronics,3,359.6,546.96,1078.8
984,12/16/2025,14:31:27,76,Female,75,Clothing,10,258.76,1883.83,2587.6
985,10/25/2024,12:29:11,188,Female,22,Beauty,10,69.77,556.93,697.7
986,6/27/2025,18:54:37,333,Female,69,Clothing,5,106.55,229.43,532.75
987,1/8/2025,10:38:50,388,Male,62,Electronics,10,73.7,434.25,737
988,4/30/2024,19:48:35,487,Male,38,Books,4,315.98,911.07,1263.92
989,8/29/2025,16:11:46,246,Male,46,Books,2,69.75,99.82,139.5
990,2/13/2026,19:40:40,130,Male,37,Electronics,4,383.28,1079.31,1533.12
991,11/17/2025,14:46:04,474,Male,80,Beauty,8,34.74,149.97,277.92
992,11/13/2025,13:17:12,315,Male,78,Electronics,5,143.45,417.11,717.25
993,7/24/2025,17:20:22,411,Female,55,Beauty,5,448.07,1429.31,2240.35
994,5/27/2024,9:12:57,283,Female,37,Beauty,10,366.3,2892.22,3663
995,7/14/2024,13:20:49,79,Female,67,Electronics,3,59.66,95.04,178.98
996,9/9/2024,14:07:29,72,Female,42,Food,8,415.03,2554.12,3320.24
997,11/22/2025,13:45:36,263,Female,19,Books,6,259.19,789.61,1555.14
998,12/8/2024,14:39:24,191,Female,74,Beauty,2,427.22,679.82,854.44
999,8/29/2025,14:45:47,367,Male,49,Electronics,2,310.35,414.69,620.7
1000,2/16/2025,15:06:26,375,Female,43,Toys,9,348.87,1838.07,3139.83
1001,3/21/2026,12:22:50,430,Male,23,Food,7,496.91,2244.79,3478.37
1002,11/28/2025,19:43:13,63,Male,58,Books,10,135.36,689,1353.6
1003,12/14/2025,16:31:56,488,Female,74,Beauty,9,321.37,1474.13,2892.33
1004,2/22/2025,15:10:47,380,Female,20,Books,6,243.65,651.16,1461.9
1005,5/21/2024,17:21:58,12,Female,50,Food,5,43.74,97.46,218.7
1006,9/13/2025,15:21:46,141,Female,18,Books,1,31.87,17.18,31.87
1007,5/2/2024,11:42:53,254,Female,68,Sports,6,81.63,345.36,489.78
1008,8/2/2025,11:24:35,43,Female,22,Home & Garden,6,333.32,1286.33,1999.92
1009,3/17/2026,16:21:38,17,Female,30,Sports,3,294.4,389.52,883.2
1010,9/9/2024,13:27:15,63,Male,36,Food,3,287.88,639.87,863.64
